time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.245146468801,-0.0563153481769,12.7437073313,6.28150015251,6.21588298564,0.0,0.596688055251,-0.100401662927,4.14325511372,0.0403125892896,-0.060802918567,0.0,496.23728190454034,494.5353636290038,495.62483454114744,495.9567101998401
1.3800000000000008,0.282235177968,-0.0623629893837,12.9936155088,0.00104130133735,6.21218272984,0.0,0.639931236097,-0.100944242198,4.18682097347,0.0541086859499,-0.0634652046762,0.0,435.4932511223392,435.2676706791409,435.8732690961222,437.0260350132264
1.4400000000000008,0.322233303569,-0.0683834470116,13.2495549653,0.00400024518452,6.20907045344,0.0,0.693667143342,-0.0993942215685,4.34386406591,0.037409772905,-0.0353008767512,0.0,470.63056841570415,472.80381402567053,471.7021372140918,470.41203653353347
1.5000000000000009,0.365153508187,-0.0742703289028,13.5100234947,0.0063533986528,6.20660179555,0.0,0.737196522213,-0.0966367690742,4.33841119889,0.0426117272047,-0.0566116197611,0.0,423.3413027332882,421.5022792461979,420.7180752360857,421.1691429711745
1.560000000000001,0.410783951106,-0.079945243744,13.7708353613,0.00867963862734,6.20286552725,0.0,0.784123665983,-0.0923079471933,4.35520929122,0.0297018169492,-0.0770724065589,0.0,430.4664707885905,428.72823855883615,429.0593953099089,427.96261697967213
1.620000000000001,0.45947581174,-0.0853013671497,14.034801576,0.0105184656673,6.1977337148,0.0,0.83938176017,-0.0860518324148,4.44325957807,0.0324733758407,-0.113466651166,0.0,453.67387983954643,450.7353081038499,451.6767779752968,451.9005601667779
1.680000000000001,0.511149045764,-0.0903001155553,14.2989170568,0.0121741509202,6.19149938326,0.0,0.88356664334,-0.080433445959,4.36084033513,0.0154140731316,-0.0895597322603,0.0,394.70337817798384,396.8926507036799,397.9908590254473,396.4264633634636
1.740000000000001,0.566093204207,-0.0948692365633,14.5637809248,0.0128001555293,6.1863883198,0.0,0.94839622441,-0.0717940718312,4.46745821666,-0.00207772819144,-0.0776258366973,0.0,457.33523341185503,458.2790773795828,459.0910448367057,457.70081037170655
1.8000000000000012,0.624990651719,-0.0989145483435,14.8346327051,0.0136999838226,6.18124391174,0.0,1.01529000166,-0.0630034946538,4.56048170539,0.0366488818991,-0.111534726961,0.0,455.8101661599017,453.08538575482345,453.8859838069515,456.9837424757957
1.8600000000000012,0.687629890726,-0.102459002505,15.1073501954,0.0154288136303,6.17459653305,0.0,1.07323846282,-0.0549751392934,4.53012538045,0.00457279864893,-0.109340902357,0.0,415.82684918740813,416.00722610179463,417.69433085087024,414.8874592195275
1.9200000000000013,0.754231964957,-0.105446200227,15.3816478999,0.0153055567255,6.16790409616,0.0,1.14743904118,-0.0445919628788,4.6126777589,-0.0205825361319,-0.116344596614,0.0,452.66620857247807,452.0913670262953,453.9426115775244,451.91931803776856
1.9800000000000013,0.825318231021,-0.107831442524,15.6600186155,0.0143383211861,6.16180491487,0.0,1.2226745544,-0.0350241612996,4.66600502081,-0.00842820387898,-0.0820755247002,0.0,442.7805561313355,445.581554595681,444.19648981414156,445.19229930324786
2.0400000000000014,0.900908227456,-0.109672530284,15.9406035259,0.0141612682374,6.15696812598,0.0,1.29740279516,-0.0263769420712,4.6866357598,0.00621699012824,-0.0778396856427,0.0,434.42701367696094,434.7766865541849,434.10644008531386,435.33382976186243
2.1000000000000014,0.981566067087,-0.110939679019,16.2263219511,0.0147132737227,6.15204511521,0.0,1.39161129395,-0.0158207557728,4.83655181491,0.0145831272919,-0.0921783813574,0.0,474.89282418827594,473.7864727285678,475.6758366701127,476.31602407669493
2.1600000000000015,1.06732278007,-0.111633520109,16.5160311305,0.0150879245305,6.1463618191,0.0,1.46740701587,-0.00724599135044,4.8203661029,-0.020965317419,-0.100362021389,0.0,425.29806094491227,424.5883283342376,425.8662157208645,422.81413799514934
2.2200000000000015,1.15800196002,-0.111783741134,16.8067653426,0.0138021770697,6.14052962704,0.0,1.5557358457,0.00211340326677,4.87041122414,-0.0223731643743,-0.0915388545286,0.0,445.01951553845157,445.7331439430841,447.23552555574054,447.1208288255134
2.2800000000000016,1.25408363617,-0.111397864217,17.1004608196,0.0123683470908,6.13490726015,0.0,1.64744976878,0.010613788314,4.9190757781,-0.0271336423939,-0.0984333385855,0.0,447.1682537127625,446.5987770708464,446.53040808208453,446.1417688577827
2.3400000000000016,1.35558347651,-0.11054521432,17.3958019487,0.0111822239208,6.12916682248,0.0,1.73635362791,0.017684574767,4.92544522373,-0.00806891782236,-0.0906623873075,0.0,433.1990405596644,433.84401453311597,433.2644129244317,434.86454894681674
2.4000000000000017,1.46333748454,-0.109227845926,17.6967802015,0.0106812009402,6.1239099583,0.0,1.85588851783,0.026160653797,5.10616173686,-0.00891935523953,-0.0821291241989,0.0,487.30497029878023,487.93685445895045,488.0454338768691,487.98207279589445
2.4600000000000017,1.57739115273,-0.107478346142,18.002477639,0.0103208834857,6.11847461426,0.0,1.94630053694,0.0321184506686,5.08370033214,-0.000735142736523,-0.118536715946,0.0,429.2026011341163,426.09285040614867,425.69028605159065,426.39026196728264
2.520000000000002,1.6974501986,-0.105346336574,18.3097198347,0.0100593879404,6.11079383875,0.0,2.05627375609,0.0389289219535,5.15713501363,-0.0128224455461,-0.164658102743,0.0,460.53513401108125,456.85581397986766,457.4177940181727,456.454125571025
2.580000000000002,1.82426682182,-0.102813640453,18.6213440105,0.0093668327658,6.10084731059,0.0,2.17181068217,0.045416432256,5.22968569789,-0.00909845290823,-0.168106094972,0.0,458.63168846073114,458.33236402667654,458.9912416555834,459.28686737250473
2.640000000000002,1.95768679627,-0.0999307648863,18.9344875141,0.00903722628636,6.09153977513,0.0,2.27629619495,0.0506415768577,5.20824036803,0.000886091881606,-0.137168072773,0.0,428.86783980669776,431.4636029741485,429.53719034353094,430.3833413258846
2.700000000000002,2.09788536178,-0.0967218411696,19.2481688099,0.00896927115227,6.08377273647,0.0,2.3976293822,0.0563178192806,5.24732187823,-0.00551135173296,-0.11731461313,0.0,449.0773015476275,450.6697051210816,450.5886755265736,450.07112764413785
2.760000000000002,2.24559788245,-0.093170725748,19.5646528478,0.00875217678475,6.07678553659,0.0,2.52666210921,0.0620218876609,5.30159154477,-7.78150946338e-05,-0.114785654788,0.0,455.85578455828903,456.04609365714384,455.63190455643746,456.06624187201976
2.820000000000002,2.40094047545,-0.0892905122136,19.8832392466,0.00885115431518,6.07006145317,0.0,2.65193615194,0.0673197081323,5.31758670663,0.00489841500628,-0.107126364584,0.0,445.0073859401303,445.6228751401089,444.2936073888923,444.70145583812376
2.880000000000002,2.56443150681,-0.0850683026886,20.2051548221,0.00944137058531,6.06324032623,0.0,2.79823607775,0.0734596662714,5.41213702443,0.0182324731744,-0.1319045614,0.0,470.5850955187553,468.65164078093227,470.50927880094775,471.54053152383517
2.940000000000002,2.73644156504,-0.0804801023526,20.5309635952,0.0103903920888,6.05584093797,0.0,2.93599892177,0.0795700241807,5.44762033243,0.0104863338267,-0.110127169503,0.0,452.9830996820212,454.71752840291066,453.7549875379872,453.1324936904943
3.000000000000002,2.91763758732,-0.0754727600628,20.862297708,0.0114824660884,6.04945247286,0.0,3.10428559942,0.0874266604514,5.5957050139,0.0303442185473,-0.10002508395,0.0,489.2699503672209,490.0127732689917,487.88688855335533,489.36745321045106
3.0600000000000023,3.10828372934,-0.070004166284,21.1992528949,0.0129510253625,6.04326108005,0.0,3.25098143176,0.0950097746916,5.63557366099,0.00891397556525,-0.11041298733,0.0,458.8944586956337,458.0599866576981,459.3806659629883,457.67790544726364
3.1200000000000023,3.30736462346,-0.0640827162003,21.5366536482,0.0135012227288,6.03653130657,0.0,3.38551106687,0.102414201684,5.61089082558,0.00967707065861,-0.115911301123,0.0,438.9805346199912,438.5125704793136,439.0993156306728,439.1625086905598
3.1800000000000024,3.51451847174,-0.0577132637011,21.8721556319,0.0140563905524,6.02955674285,0.0,3.52009980505,0.109944775522,5.5723371208,0.00839044576145,-0.116913320386,0.0,434.92164126493935,434.82527160725425,434.91275717763136,434.8048347466672
3.2400000000000024,3.72959835449,-0.0508969905128,22.2043621357,0.0142437033871,6.02240637866,0.0,3.64972426416,0.117292940548,5.50121092125,-0.0103393982756,-0.124119654835,0.0,423.56460633452485,422.9306443741343,426.08265138905045,424.47795729004974
3.3000000000000025,3.95356179093,-0.0435861093547,22.5360406564,0.0144984550136,6.01465940776,0.0,3.81620273606,0.126384057917,5.55398601115,0.0237393940085,-0.141660964654,0.0,465.7489899608813,464.3600533351131,463.26176135194095,465.9342523126562
3.3600000000000025,4.18716936411,-0.0357447609376,22.8691132479,0.0161226862289,6.00582130453,0.0,3.97129667589,0.135119285463,5.54795807262,0.0330149178105,-0.162020959874,0.0,449.0040977254652,447.32835313446077,446.88024677253566,447.6360233007557
3.4200000000000026,4.4287039091,-0.027436898207,23.1964819121,0.0186709269763,5.99577092731,0.0,4.08055399165,0.141957199664,5.36485093162,0.0567021069919,-0.181678532841,0.0,388.4841283394286,386.60407939686434,385.09189179618465,387.3278957401101
3.4800000000000026,4.6781088053,-0.0186072617119,23.5168875679,0.0222089934242,5.98481155629,0.0,4.23369399837,0.152634536667,5.3149877632,0.0631507119898,-0.18468366209,0.0,433.4278448005364,433.14188995805347,433.156491493495,433.7010994359503
3.5400000000000027,4.93794418654,-0.00899904464138,23.8377469272,0.0265708321018,5.97377910547,0.0,4.42821867731,0.168012850992,5.37923800297,0.0870300981718,-0.182304821168,0.0,470.93398556222235,471.0873229229968,470.5899616241068,472.4387440216108
3.6000000000000028,5.20935021665,0.00159505689726,24.1614770831,0.0319523863425,5.96312484593,0.0,4.61933311999,0.185585695897,5.41084174737,0.0945435660199,-0.169485534611,0.0,462.81170140219393,463.79065925468126,462.9284201927756,463.52572655222184
3.660000000000003,5.49223323986,0.0133271043102,24.4865532993,0.0374711044491,5.95308408114,0.0,4.81070221067,0.205954785057,5.42420726658,0.0862842864156,-0.163383179546,0.0,459.21663708600585,459.67475354267657,459.6457357798789,458.99736826932815
3.720000000000003,5.78697052637,0.0264016438188,24.8130035144,0.0426666587122,5.9435841712,0.0,5.01439494645,0.230303151128,5.45650144372,0.0872017140506,-0.149782575322,0.0,466.6292206009051,467.6673894301777,467.28309673436667,467.3604135309847
3.780000000000003,6.09231672032,0.0408159701825,25.1363854169,0.0481044679132,5.93494009679,0.0,5.16436278273,0.250540227944,5.32300581457,0.0967264748713,-0.134577394152,0.0,412.2012760603108,413.5218780809991,413.01566360975454,413.8626199786249
